sample,period,bin_left,bin_mid,person_months,persons,uninsured,market_or_subsidy,source_employer_related,direct_purchase
main_age26_64,post_2021_2023,4.300000190734863,4.325000286102295,3243,1567,0.07563821896350394,0.08809569451643355,0.719149801859385,0.08715271776916338
main_age26_64,post_2021_2023,4.349999904632568,4.375,3351,1618,0.06776291816623724,0.10199374441758552,0.7084332340064327,0.10199374441758552
main_age26_64,post_2021_2023,4.400000095367432,4.425000190734863,3293,1597,0.07620650893548168,0.09695180673806701,0.6851766744773033,0.09695180673806701
main_age26_64,post_2021_2023,4.449999809265137,4.474999904632568,2933,1542,0.07329922084989421,0.10585545004974205,0.7023540105479774,0.10457606137534685
main_age26_64,post_2021_2023,4.5,4.525000095367432,3247,1638,0.0730196211740502,0.08709637420288875,0.7067758485920981,0.08709637420288875
main_age26_64,post_2021_2023,4.550000190734863,4.575000286102295,3385,1646,0.08140408402740633,0.08825333934193744,0.7080370983120562,0.08825333934193744
main_age26_64,post_2021_2023,4.599999904632568,4.625,3049,1557,0.06951853555260307,0.1006058512127697,0.7047714998226581,0.1006058512127697
main_age26_64,post_2021_2023,4.650000095367432,4.675000190734863,3369,1657,0.06211184159253759,0.09649005654883189,0.7117947202070539,0.09649005654883189
main_age26_64,post_2021_2023,4.699999809265137,4.724999904632568,3260,1588,0.0797168352247404,0.09275024178635834,0.7070812850640837,0.09275024178635834
main_age26_64,post_2021_2023,4.75,4.775000095367432,3059,1555,0.0882260959988393,0.10876601231509737,0.7002385428007456,0.10861155807549754
main_age26_64,post_2021_2023,4.800000190734863,4.825000286102295,3000,1593,0.09083426342062749,0.10195609806267804,0.6964453912342724,0.10156144466001357
main_age26_64,post_2021_2023,4.849999904632568,4.875,3087,1539,0.0932221823142368,0.08563488732910686,0.7103610219171004,0.08538974840178255
main_age26_64,post_2021_2023,4.900000095367432,4.925000190734863,2980,1538,0.06637191386882513,0.07754930811545122,0.7476442971976759,0.07731806480019855
main_age26_64,post_2021_2023,4.949999809265137,4.974999904632568,2947,1568,0.07026872065593462,0.0754462600532248,0.7259457406266985,0.07325050474003605
main_age26_64,pre_2017_2020,3.0,3.0250000953674316,8628,2463,0.15669447617540105,0.13269500524376293,0.5992713583280729,0.13133641162748239
main_age26_64,pre_2017_2020,3.049999952316284,3.075000047683716,7868,2307,0.12342749725520635,0.1470311718843904,0.6121448967483063,0.1451192293421633
main_age26_64,pre_2017_2020,3.0999999046325684,3.125,8241,2325,0.13541187516430173,0.13207521334124425,0.60877121932271,0.13136091961032254
main_age26_64,pre_2017_2020,3.1500000953674316,3.1750001907348633,8332,2342,0.14290070282679507,0.12956205809737362,0.6116445980035691,0.12853906104074722
main_age26_64,pre_2017_2020,3.200000047683716,3.2250001430511475,8263,2331,0.13803886793901404,0.10412422124283771,0.6036209742656876,0.10083497692884351
main_age26_64,pre_2017_2020,3.25,3.2750000953674316,8339,2477,0.1463785601851521,0.11730617214076693,0.6000439888510183,0.11637389846901193
main_age26_64,pre_2017_2020,3.299999952316284,3.325000047683716,8015,2418,0.13082467494916625,0.11552615435756146,0.6321870733089815,0.11248724611376426
main_age26_64,pre_2017_2020,3.3499999046325684,3.375,7885,2405,0.1286059672412272,0.12039139474568775,0.6163259578789029,0.11858474286865023
main_age26_64,pre_2017_2020,3.4000000953674316,3.4250001907348633,7728,2284,0.11265784257795039,0.1256028592807586,0.6198324908757223,0.12395459204588133
main_age26_64,pre_2017_2020,3.450000047683716,3.4750001430511475,7629,2316,0.13577800855509756,0.1239224971334479,0.6089869179217057,0.12299608182535265
main_age26_64,pre_2017_2020,3.5,3.5250000953674316,7816,2283,0.12180572302002578,0.1000067619586284,0.6438224620674573,0.09822643614426152
main_age26_64,pre_2017_2020,3.549999952316284,3.575000047683716,7745,2258,0.12949092294674291,0.10096384864118119,0.6242786107515538,0.09962894657150062
main_age26_64,pre_2017_2020,3.5999999046325684,3.625,7158,2145,0.13612848515947623,0.0943385470550434,0.6317108310097078,0.09403241470471331
main_age26_64,pre_2017_2020,3.6500000953674316,3.6750001907348633,7560,2227,0.11124681830296151,0.1169618317766308,0.6312998698456437,0.11651143240454234
main_age26_64,pre_2017_2020,3.700000047683716,3.7250001430511475,7499,2291,0.114359489522165,0.10786194063910433,0.6538227759773336,0.10759594324441094
main_age26_64,pre_2017_2020,3.75,3.7750000953674316,7911,2351,0.11026575670745745,0.090794777793202,0.6630812113158993,0.0905917718351644
main_age26_64,pre_2017_2020,3.799999952316284,3.825000047683716,7522,2300,0.09830221159301217,0.09922299769526487,0.6806044005280645,0.09922299769526487
main_age26_64,pre_2017_2020,3.8499999046325684,3.875,7416,2271,0.10029769600686139,0.10696790873800645,0.6618027018978174,0.1066181565624674
main_age26_64,pre_2017_2020,3.9000000953674316,3.9250001907348633,7630,2329,0.09402428398583215,0.09815984449453698,0.6780741208947584,0.09666569656538451
main_age26_64,pre_2017_2020,3.950000047683716,3.9750001430511475,7227,2260,0.08750390446126004,0.07625851871632176,0.7101148563253314,0.0743629727181986
main_age26_64,pre_2017_2020,4.0,4.025000095367432,7345,2206,0.10336841802185232,0.06946932228614644,0.6940272730603324,0.06843814775386578
main_age26_64,pre_2017_2020,4.050000190734863,4.075000286102295,7698,2322,0.09360475173520645,0.10160113538365022,0.6870782717025166,0.10084255634238838
main_age26_64,pre_2017_2020,4.099999904632568,4.125,6926,2171,0.0899314879429742,0.10198664098966763,0.6798600927887044,0.10112922472911574
main_age26_64,pre_2017_2020,4.150000095367432,4.175000190734863,7012,2229,0.09037316842783863,0.09975629176825715,0.6753151552030764,0.09852173882231811
main_age26_64,pre_2017_2020,4.199999809265137,4.224999904632568,7035,2230,0.09736820491266107,0.08209506218590035,0.6698703722667801,0.08128364869065693
main_age26_64,pre_2017_2020,4.25,4.275000095367432,6735,2219,0.09502339504250308,0.07736141924432861,0.6920523446597254,0.07626804709984837
main_age26_64,pre_2017_2020,4.300000190734863,4.325000286102295,6848,2185,0.1082203613963062,0.09188986659655363,0.671640491718547,0.09118115194488575
main_age26_64,pre_2017_2020,4.349999904632568,4.375,6620,2141,0.08983925585976088,0.10391028209020314,0.6742150297550139,0.1033309649449215
main_age26_64,pre_2017_2020,4.400000095367432,4.425000190734863,6187,2032,0.08612722307809438,0.08854919654651187,0.6898026119498167,0.08817425756725895
main_age26_64,pre_2017_2020,4.449999809265137,4.474999904632568,6519,2091,0.08705733848355428,0.09790381768311844,0.6803966292698668,0.0974742324278067
main_age26_64,pre_2017_2020,4.5,4.525000095367432,6156,2014,0.0997655210793889,0.10883277117461383,0.6806063563426057,0.10883277117461383
main_age26_64,pre_2017_2020,4.550000190734863,4.575000286102295,6119,1980,0.0731269099165922,0.09160121201724321,0.7068000332991765,0.08984329543585756
main_age26_64,pre_2017_2020,4.599999904632568,4.625,6155,2013,0.07492226940647542,0.09950626276907565,0.7151902501818427,0.09829625948311077
main_age26_64,pre_2017_2020,4.650000095367432,4.675000190734863,6778,2171,0.08881664110031735,0.09606547299351274,0.7062053909829503,0.09406814149780103
main_age26_64,pre_2017_2020,4.699999809265137,4.724999904632568,6001,1938,0.08846618512445636,0.09305925450536652,0.6981271743624471,0.09200472949469096
main_age26_64,pre_2017_2020,4.75,4.775000095367432,6080,2044,0.06787371407332647,0.09524601642975906,0.7393995102112226,0.09477706913406893
main_age26_64,pre_2017_2020,4.800000190734863,4.825000286102295,5846,1991,0.08075040430698002,0.08268622830849906,0.7373760770647098,0.08258714441159368
main_age26_64,pre_2017_2020,4.849999904632568,4.875,5753,1928,0.08011488494293217,0.07448020901522506,0.7444437113816994,0.07363733544402644
main_age26_64,pre_2017_2020,4.900000095367432,4.925000190734863,5588,1961,0.0823891672433153,0.08479145005271883,0.7239667321866737,0.08465252337023695
main_age26_64,pre_2017_2020,4.949999809265137,4.974999904632568,5705,1925,0.0754941967796269,0.08545008376129941,0.7351807593536208,0.08523085033885372
